0,1,2,3,4
55189.515768,2207800,100,2206800,128
55189.51745959,2207700,100,2206800,128
55189.521506266,2208200,100,2206800,128
55190.065674734,2207600,100,2206800,128
55190.067335824,2207500,100,2206800,128
55190.069770487,2207500,100,2206800,28
55190.07085165,2208200,100,2206800,28
55190.282709252,2208200,100,2206800,28
55190.290696339,2208200,100,2206800,28
55190.689725289,2208200,100,2206800,28
55190.769010304,2208000,100,2206800,28
55190.770605236,2207900,100,2206800,28
55190.772044344,2207500,100,2206800,28
55190.772248418,2207500,100,2206800,13
55190.772717943,2207500,100,2206700,15
55190.773583097,2207400,100,2206700,15
55190.774357151,2207400,100,2206600,100
55190.777680141,2208100,100,2206600,100
55190.778121148,2208100,100,2206600,113
55190.778770767,2208100,100,2206600,128
55190.84954863,2208200,100,2206600,128
55192.067353876,2208200,100,2206600,228
55193.031985861,2208000,100,2206600,228
55193.033626561,2207900,100,2206600,228
55198.704726429,2207900,100,2206600,228
55198.704937477,2207900,100,2206600,128
55198.707298002,2208200,100,2206600,128
55198.707580958,2208200,100,2206600,132
55201.356837982,2207300,100,2206600,132
55201.357078369,2207300,100,2206600,128
55201.35735229,2207300,100,2206600,115
55201.357657508,2207300,100,2206600,100
55201.358511138,2207200,100,2206600,100
55201.361962329,2207800,100,2206600,100
55201.397605608,2208000,144,2206600,100
55201.399374713,2207900,100,2206600,100
55202.514770273,2207900,100,2206600,100
55202.60699777,2207900,100,2206600,200
55203.40028632,2207900,100,2206600,200
55203.402266111,2208000,100,2206600,200
55205.543953472,2207800,100,2206600,200
55205.545768501,2207700,100,2206600,200
55205.54780672,2207700,100,2206600,200
55205.54780672,2207800,100,2206600,200
55205.54780672,2207800,100,2206600,200
55205.54780672,2208100,144,2206600,200
55205.548940952,2208100,144,2206600,215
55205.550211613,2208000,100,2206600,215
55205.550579927,2208000,100,2206700,400
55205.550661069,2208000,100,2206700,500
55205.559736433,2208000,100,2206700,100
55205.763852794,2208000,100,2206600,228
55205.765756374,2208100,144,2206600,228
55205.768648563,2208300,244,2206600,228
55205.768903747,2208300,100,2206600,228
55205.77077813,2208400,121,2206600,228
55205.773135666,2208400,106,2206600,228
55205.773135666,2208400,6,2206600,228
55205.773135666,2208500,28,2206600,228
55205.77398717,2208500,15,2206600,228
55205.775436287,2208600,100,2206600,228
55205.777102615,2208700,113,2206600,228
55205.808332777,2208700,100,2206600,228
55205.808332777,2208900,215,2206600,228
55205.808606554,2208700,100,2206600,228
55205.808885413,2208700,106,2206600,228
55205.81067283,2208700,6,2206600,228
55205.81067283,2208900,215,2206600,228
55205.816365896,2208900,115,2206600,228
55205.816365896,2208900,15,2206600,228
55205.81723421,2209000,13,2206600,228
55205.817493828,2209000,113,2206600,228
55205.817524523,2209000,13,2206600,228
55205.967679317,2209000,13,2206600,228
55205.967679317,2209000,13,2206600,228
55205.967679317,2209100,115,2206600,228
55205.96919528,2209100,128,2206600,228
55206.065661361,2209100,128,2206800,900
55206.065789367,2209100,128,2206800,1000
55206.065960743,2209100,128,2206800,1004
55206.066095784,2209100,128,2206800,1019
55206.066244368,2209100,128,2206800,1032
55206.0734291,2209100,128,2206800,132
55206.135387976,2209100,128,2207700,100
55206.15534122,2209100,28,2207700,100
55206.15534122,2209100,13,2207700,100
55206.15534122,2209400,110,2207700,100
55206.155959249,2209400,110,2207700,115
55206.160845245,2209400,100,2207700,115
55206.164791891,2209500,10,2207700,115
55206.167467823,2209600,225,2207700,115
55206.167467823,2209600,215,2207700,115
55206.167467823,2209600,135,2207700,115
55206.167689408,2209600,115,2207700,115
55206.167689408,2209600,15,2207700,115
55206.167689408,2209700,113,2207700,115
55206.167689408,2209700,113,2207700,115
55206.170322467,2209700,13,2207700,115
55206.170322467,2209800,15,2207700,115
55206.171694101,2209800,28,2207700,115
55206.172268332,2209800,128,2207700,115
55206.173892565,2209800,28,2207700,115
55206.174458851,2209800,13,2207700,115
55206.174458851,2210000,100,2207700,115
55206.175695683,2210000,115,2207700,115
55206.176242167,2210000,128,2207700,115
55206.176268968,2209900,100,2207700,115
55206.17638329,2209900,200,2207700,115
55206.17638806,2209900,300,2207700,115
55206.176556363,2209900,306,2207700,115
55206.176726908,2209900,321,2207700,115
55206.269414832,2209900,221,2207700,115
55206.269414832,2209900,121,2207700,115
55206.269414832,2209900,21,2207700,115
55206.269414832,2209900,15,2207700,115
55206.269414832,2210000,128,2207700,115
55206.271711137,2210000,128,2207700,115
55206.272017613,2210000,28,2207700,115
55206.272017613,2210000,13,2207700,115
55206.272017613,2210100,212,2207700,115
55206.272140176,2210100,312,2207700,115
55206.27302549,2210100,325,2207700,115
55206.273674581,2210100,340,2207700,115
55206.274298445,2210100,240,2207700,115
55206.274298445,2210100,140,2207700,115
55206.274298445,2210100,128,2207700,115
55206.274298445,2210100,28,2207700,115
55206.274298445,2210100,15,2207700,115
55206.274298445,2210200,310,2207700,115
55206.274298445,2210200,310,2207700,115
55206.274517993,2210200,310,2207700,215
55206.27584728,2210200,323,2207700,215
55206.275909291,2210200,337,2207700,215
55206.277793522,2210200,237,2207700,215
55206.277793522,2210200,137,2207700,215
55206.277793522,2210200,127,2207700,215
55206.277793522,2210200,27,2207700,215
55206.277793522,2210200,14,2207700,215
55206.277793522,2210300,100,2207700,215
55206.278719671,2210300,113,2207700,215
55206.279416806,2210300,127,2207700,215
55206.470185596,2210300,27,2207700,215
55206.470185596,2210300,14,2207700,215
55206.470185596,2210400,200,2207700,215
55206.471578946,2210400,213,2207700,215
55206.471612263,2210400,226,2207700,215
55206.472670876,2210400,126,2207700,215
55206.472670876,2210400,26,2207700,215
55206.472670876,2210400,13,2207700,215
55206.472670876,2210600,100,2207700,215
55206.47345574,2210600,113,2207700,215
55206.473480693,2210600,126,2207700,215
55206.478004688,2210600,26,2207700,215
55206.478238998,2210600,13,2207700,215
55206.478238998,2210700,110,2207700,215
55206.479074762,2210700,123,2207700,215
55206.479269253,2210700,135,2207700,215
55206.537424519,2210700,135,2207700,215
55206.537424519,2210700,135,2207700,215
55206.537424519,2210700,35,2207700,215
55206.537424519,2210700,25,2207700,215
55206.537424519,2210700,12,2207700,215
55206.537424519,2210800,110,2207700,215
55206.537424519,2210800,110,2207700,215
55206.538590236,2210800,122,2207700,215
55206.53868971,2210800,134,2207700,215
55206.54052838,2210800,34,2207700,215
55206.541359897,2210800,24,2207700,215
55206.541359897,2210800,12,2207700,215
55206.541359897,2211000,100,2207700,215
55206.542784654,2211000,112,2207700,215
55206.542834084,2211000,124,2207700,215
55206.544320231,2211000,224,2207700,215
55206.582876995,2211000,124,2207700,215
55206.583288939,2211000,224,2207700,215
55206.583387467,2211000,124,2207700,215
55206.583547771,2211000,112,2207700,215
55206.583547771,2211000,100,2207700,215
55206.583547771,2211200,10,2207700,215
55206.583906091,2211200,10,2211000,25000
55206.584004902,2211400,100,2211000,25000
55206.584038642,2211400,100,2211000,25000
55206.584052499,2211400,100,2211000,25000
55206.584052499,2211500,200,2211000,25000
55206.584052499,2211500,200,2211000,25000
55206.584299635,2211400,25,2211000,25000
55206.586280896,2211500,200,2211000,25000
55206.587387531,2211500,200,2211000,25000
55206.587387531,2211500,200,2211000,25000
55206.588193951,2211500,200,2211000,25000
55206.59190835,2211500,100,2211000,25000
55206.594040308,2211500,400,2211000,25000
55206.603553202,2211500,100,2211000,25000
55206.74975526,2211600,18,2211000,25000
55208.49401107,2211600,12,2211000,25000
55209.269438249,2211700,6,2211000,25000
55209.269668857,2211900,100,2211000,25000
55210.071002059,2211900,100,2211000,25000
55210.071002059,2211900,100,2211000,25000
55210.071002059,2211900,100,2211000,25000
55210.071002059,2211900,100,2211000,25000
55210.071002059,2211900,100,2211000,24989
55210.274813034,2211900,200,2211000,24989
55210.853963435,2211900,200,2210400,100
55210.854305694,2211900,214,2210400,100
55210.854641356,2211900,226,2210400,100
55210.856504191,2211900,237,2210400,100
55210.856802693,2211900,247,2210400,100
55211.373290781,2211900,247,2210200,24
55211.373640917,2211900,254,2210200,24
55211.540908042,2211900,254,2210200,24
55211.544916036,2211900,254,2210100,100
55211.559596985,2211800,10,2210100,100
55211.55969343,2211800,110,2210100,100
55211.559696119,2211800,210,2210100,100
55211.559696743,2211800,310,2210100,100
55211.559707838,2211800,310,2210100,200
55211.559919345,2211800,317,2210100,200
55211.560617881,2211800,328,2210100,200
55211.602167123,2211800,328,2210100,100
55211.658512408,2211800,328,2210000,24
55211.691503282,2211800,328,2209700,100
55211.691784089,2211800,328,2209700,104
55211.693589346,2211800,328,2209700,126
55211.713104094,2210100,100,2209700,126
55211.713305014,2210100,100,2209700,122
55211.713442711,2210100,100,2209700,100
55211.7311904,2210100,100,2209600,100
55211.802916827,2210100,100,2209600,200
55211.87474196,2210100,100,2209600,100
55212.146330363,2210700,10,2209600,100
55212.149226355,2210900,12,2209600,100
55212.818618167,2210900,19,2209600,100
55215.010757059,2210700,10,2209600,100
55215.010850412,2210700,110,2209600,100
55215.010856841,2210700,210,2209600,100
55215.011063054,2210700,217,2209600,100
55215.299415917,2210700,217,2209500,100
55215.299544075,2210700,217,2209200,122
55215.300692762,2210700,229,2209200,122
55215.301457648,2210600,10,2209200,122
55215.301561995,2210600,110,2209200,122
55215.302022405,2210600,117,2209200,122
55217.05769872,2210600,117,2209200,72
55220.120098057,2210100,100,2209200,72
55220.120194964,2210100,200,2209200,72
55220.120815735,2210100,200,2209200,50
55223.124254655,2209900,100,2209200,50
55223.124360234,2209900,200,2209200,50
55223.202963376,2209900,200,2208700,122
55227.02540842,2209600,100,2208700,122
55227.025512902,2209600,200,2208700,122
55229.002609621,2209600,200,2208700,22
55229.887211963,2209600,100,2208700,22
55242.485985594,2209600,100,2208600,122
55242.641032572,2209600,100,2208600,100
55242.641032572,2209600,100,2208500,4
55242.674049458,2209600,100,2208100,116
55243.012969451,2209800,7,2208100,116
55243.013412743,2209800,7,2208100,120
55243.024324782,2209800,7,2208100,20
55244.521877452,2209800,7,2208100,4
55244.522915815,2209800,21,2208100,4
55244.95075068,2209800,21,2208000,23
55244.957190828,2209800,21,2208000,4
55244.957190828,2209800,21,2207800,119
55244.957190828,2209800,21,2207800,42
55244.959844754,2209800,21,2207900,18
55244.979583591,2209800,21,2207800,42
55245.030137177,2209800,21,2207900,4
55245.042404913,2209800,35,2207900,4
55245.099902851,2209800,235,2207900,4
55245.140020425,2209800,35,2207900,4
55245.460131513,2209800,35,2207800,42
55245.506457477,2209800,35,2207800,19
55245.947603937,2209800,35,2207700,200
55245.947603937,2209800,35,2207700,100
55245.947603937,2209800,35,2207700,19
55245.948866336,2209800,135,2207700,19
55245.950118443,2209800,235,2207700,19
55245.950340623,2209800,335,2207700,19
55245.988600752,2209800,335,2207600,16
55246.279415093,2209800,435,2207600,16
55246.340901963,2209800,335,2207600,16
55246.340916198,2209800,235,2207600,16
55246.349864528,2209800,135,2207600,16
55246.460581018,2209800,135,2207600,20
55246.700136127,2209800,35,2207600,20
55247.338516333,2208900,10,2207600,20
55247.338621506,2208900,110,2207600,20
55247.338753426,2208900,110,2207600,16
55247.339285235,2208900,100,2207600,16
55247.339315874,2208900,100,2207500,16
55247.339351896,2209000,7,2207500,16
55247.339357037,2208800,10,2207500,16
55247.339464927,2208800,110,2207500,16
55247.33959798,2208800,100,2207500,16
55247.339636931,2208800,100,2207400,100
55247.339674812,2209000,7,2207400,100
55247.339680055,2208800,10,2207400,100
55247.339852313,2208900,7,2207400,100
55247.340003962,2208800,7,2207400,100
55247.34009268,2208800,107,2207400,100
55247.347760032,2208800,7,2207400,100
55247.349481135,2208800,7,2207400,116
55247.363856195,2208800,4,2207400,116
55247.545588536,2208800,4,2207500,500
55247.553447566,2208800,4,2207400,116
55248.095683351,2208800,4,2207500,400
55248.103918512,2208800,4,2207400,116
55248.646243772,2208800,4,2207500,500
55248.655436803,2208800,4,2207400,116
55249.196001868,2208800,4,2207600,100
55249.202717369,2208800,4,2207400,116
55249.746205974,2208800,4,2207500,200
55250.250040782,2208800,4,2207500,200
55250.250040782,2208800,4,2207500,200
55250.250040782,2208900,7,2207500,200
55250.250688687,2209000,7,2207500,200
55250.256190441,2209000,7,2207400,132
55250.426643062,2209100,7,2207400,132
55250.42873009,2209300,15,2207400,132
55250.42873009,2209400,12,2207400,132
55250.42873009,2209800,114,2207400,132
55250.429035036,2209500,14,2207400,132
55250.429139295,2209500,114,2207400,132
55250.429489394,2209500,114,2207400,136
55250.429771296,2209500,121,2207400,136
55250.429951012,2209500,107,2207400,136
55250.429951012,2209500,21,2207400,136
55250.430407654,2209500,7,2207400,136
55250.431441361,2209500,7,2207600,13
55250.431726686,2209500,7,2207600,30
55250.43249287,2209600,14,2207600,30
55250.43249287,2209700,100,2207600,30
55250.4332609,2209700,111,2207600,30
55250.433443173,2209700,11,2207600,30
55250.433443173,2209800,114,2207600,30
55250.434241086,2209800,114,2207600,30
55250.43457535,2209800,114,2207600,30
55250.437153129,2209800,214,2207600,30
55250.439188452,2209800,114,2207600,30
55250.483026419,2209800,100,2207600,30
55250.483026419,2209900,112,2207600,30
55250.483026419,2209900,112,2207600,30
55250.484214054,2209900,125,2207600,30
55250.484483116,2209800,100,2207600,30
55250.484753541,2209800,107,2207600,30
55250.485289766,2209800,7,2207600,30
55250.485937462,2209900,125,2207600,30
55250.485937462,2209900,32,2207600,30
55250.486439147,2209900,25,2207600,30
55250.486439147,2209900,13,2207600,30
55250.486439147,2210000,410,2207600,30
55250.486792946,2210000,310,2207600,30
55250.486899159,2210000,210,2207600,30
55250.487464199,2210000,110,2207600,30
55250.487916782,2210000,121,2207600,30
55250.4879551,2210000,134,2207600,30
55250.488476549,2210000,124,2207600,30
55250.488854155,2210000,24,2207600,30
55250.488854155,2210000,13,2207600,30
55250.488854155,2210100,110,2207600,30
55250.488854155,2210100,110,2207600,30
55250.489330639,2210100,110,2207600,30
55250.489360396,2210100,110,2207600,30
55250.489660445,2210100,110,2207600,30
55250.489755767,2210100,120,2207600,30
55250.490791486,2210100,132,2207600,30
55250.491007946,2210100,122,2207600,30
55250.492235026,2210100,22,2207600,30
55250.51700765,2210100,22,2207600,130
55250.574724566,2210100,22,2207600,30
55250.574757939,2210100,22,2207700,100
55250.575030467,2210100,22,2207700,104
55250.575055606,2210100,22,2207700,125
55250.577359083,2210100,22,2208000,13
55250.57783903,2210100,22,2208000,34
55251.077186656,2210100,22,2208000,34
55251.48663313,2210100,29,2208000,34
55251.956439375,2210100,29,2208000,134
55252.486818847,2210100,43,2208000,134
55252.652802032,2210100,143,2208000,134
55252.704062719,2210100,43,2208000,134
55252.714122316,2210100,43,2208000,34
55252.714164478,2210100,43,2208100,100
55252.714877099,2210100,43,2208100,121
55255.496539562,2210100,43,2208100,21
55255.496621981,2210100,43,2208200,100
55255.49695276,2210100,43,2208200,121
55255.556947353,2210100,43,2208200,21
55255.801970213,2210100,143,2208200,21
55255.80232006,2210100,43,2208200,21
55256.003140119,2210100,43,2208200,121
55256.81693494,2210000,100,2208200,121
55256.817032786,2210000,200,2208200,121
55256.8172732,2210000,207,2208200,121
55257.039608295,2210000,107,2208200,121
55264.821081909,2209300,193,2208200,121
55264.821694795,2209300,199,2208200,121
55265.376757885,2209200,100,2208200,121
55265.601438642,2209300,6,2208200,121
55265.601438642,2209100,100,2208200,121
55265.601808769,2209100,106,2208200,121
55266.809872626,2209100,106,2208200,100
55267.070299492,2209100,106,2208200,100
55267.070467899,2209100,106,2208200,100
55268.133399346,2209100,106,2208200,100
55270.57657398,2209100,106,2208200,100
55270.581093453,2209100,106,2208200,100
55270.581093453,2209100,106,2208200,100
55270.581093453,2209100,106,2208200,87
55270.581558532,2209100,106,2207800,100
55270.58260172,2209100,106,2207600,134
55270.583123051,2209100,106,2207600,121
55270.586477117,2209100,106,2207600,21
55270.58652104,2209100,106,2207500,21
55270.58652104,2207600,79,2207500,21
55270.586787872,2207600,79,2207400,100
55270.586787872,2207600,79,2207400,100
55270.58698347,2207600,79,2207400,100
55270.587930048,2207600,79,2207100,200
55270.588716839,2207600,79,2207100,140
55270.588925989,2207600,79,2207100,120
55270.58940084,2207600,79,2207400,100
55270.589831365,2207600,79,2207100,120
55270.589831365,2207600,79,2207100,100
55270.590024628,2207600,79,2207400,18
55270.590366914,2207600,79,2207400,9
55270.590445505,2207600,79,2207100,100
55270.590445505,2207600,79,2207100,9
55270.592111681,2207600,79,2206800,200
55270.5965291,2207600,79,2207300,17
55270.597863351,2207600,79,2206800,200
55270.634075024,2208600,15,2206800,200
55270.634075024,2208600,15,2207500,21
55270.698145681,2208700,100,2207500,21
55270.906095537,2208700,100,2207100,169
55270.906095537,2207600,79,2207100,169
55271.355881256,2207600,72,2207100,169
55271.803077367,2207600,72,2206800,100
55271.85632179,2208500,15,2206800,100
55271.85632179,2208100,72,2206800,100
55271.868899632,2208100,78,2206800,100
55276.467487606,2208100,93,2206800,100
55276.474536661,2208100,107,2206800,100
55276.493693368,2208100,92,2206800,100
55277.553512137,2208100,92,2206800,100
55277.557390203,2208100,92,2206500,135
55277.578041674,2208100,92,2206500,85
55277.578343213,2208100,92,2206500,66
55278.102861533,2208100,92,2206500,16
55278.102861533,2208100,92,2206300,35
55278.68111849,2208100,92,2206300,16
55278.699854604,2208100,20,2206300,16
55278.699854604,2208000,72,2206300,16
55278.700776022,2208000,78,2206300,16
55279.056764502,2208000,6,2206300,16
55279.056764502,2207900,72,2206300,16
55279.057092078,2207900,78,2206300,16
55279.601063223,2207900,78,2206200,100
55280.115855826,2207900,82,2206200,100
55280.214926588,2207900,101,2206200,100
55280.215964836,2207900,97,2206200,100
55280.217946804,2207900,101,2206200,100
55280.58582985,2207800,400,2206200,100
55280.586321843,2207800,406,2206200,100
55280.588728361,2207800,410,2206200,100
55280.652216817,2207800,406,2206200,100
55280.65412531,2207800,406,2206200,96
55280.686194743,2207800,478,2206200,96
55280.706969579,2207800,78,2206200,96
55280.867419629,2207800,6,2206200,96
55280.867419629,2207700,72,2206200,96
55280.867747625,2207700,78,2206200,96
55281.235967621,2207600,400,2206200,96
55281.236317895,2207600,406,2206200,96
55281.294917321,2207600,478,2206200,96
55281.807363126,2207600,478,2206200,96
55281.807363126,2207600,78,2206200,96
55281.807363126,2207600,72,2206200,96
55281.807363126,2207700,6,2206200,96
55281.809309005,2207700,6,2206200,496
55281.811353198,2207800,6,2206200,496
55281.812072688,2207800,6,2206200,515
55281.813291523,2207800,6,2206200,115
55281.814487136,2207900,6,2206200,115
55281.894458369,2208000,20,2206200,115
55281.894458369,2208000,20,2206200,115
55281.894458369,2208000,14,2206200,115
55281.894458369,2208100,33,2206200,115
55281.894458369,2208100,27,2206200,115
55281.894458369,2208100,13,2206200,115
55281.894458369,2208200,125,2206200,115
55281.894458369,2208200,119,2206200,115
55281.894458369,2208200,100,2206200,115
55281.894458369,2208400,13,2206200,115
55281.894458369,2208400,13,2206200,115
55281.894810225,2208400,13,2206400,16
55281.895201864,2208400,13,2206400,35
55281.896326738,2208600,229,2206400,35
55281.896326738,2208600,129,2206400,35
55281.896326738,2208600,119,2206400,35
55281.896326738,2208600,19,2206400,35
55281.896326738,2208700,210,2206400,35
55281.896792072,2208700,110,2206400,35
55281.89752258,2208700,128,2206400,35
55281.897579681,2208700,140,2206400,35
55281.897714717,2208200,100,2206400,35
55281.897970835,2208200,106,2206400,35
55281.898955575,2208200,6,2206400,35
55281.898955575,2208700,130,2206400,35
55281.899563687,2208700,30,2206400,35
55281.899563687,2208700,12,2206400,35
55281.899563687,2208800,10,2206400,35
55281.899563687,2208800,10,2206400,35
55281.900387536,2208900,100,2206400,35
55281.90116641,2208700,100,2206400,35
55281.901434245,2208700,106,2206400,35
55281.903255286,2208700,106,2206400,135
55281.905396088,2208700,6,2206400,135
55281.905396088,2208800,29,2206400,135
55281.905396088,2208800,29,2206400,135
55281.907410648,2208800,18,2206400,135
55281.907410648,2208900,118,2206400,135
55281.907410648,2208900,47,2206400,135
55281.907609734,2208900,47,2206400,235
55281.908523984,2208900,58,2206400,235
55281.908959784,2208900,29,2206400,235
55281.908959784,2208900,11,2206400,235
55281.908959784,2209100,200,2206400,235
55281.909015062,2209100,200,2206400,135
55281.909396747,2209100,200,2206400,235
55281.909953108,2209100,216,2206400,235
55281.910387751,2209100,226,2206400,235
55281.914098378,2209000,100,2206400,235
55281.914330885,2209000,116,2206400,235
55281.914471782,2209000,122,2206400,235
55281.914582821,2209000,122,2206400,135
55281.915700399,2209000,22,2206400,135
55281.915820265,2209000,22,2206400,235
55281.926295344,2209000,22,2206400,135
55281.956144636,2209000,22,2206400,35
55281.956207187,2209000,22,2206600,100
55281.95647049,2209000,22,2206600,104
55281.956478392,2209000,22,2206700,16
55281.958840328,2209000,22,2206700,40
55282.069327889,2209000,6,2206700,40
55282.069327889,2209100,226,2206700,40
55282.070105011,2209100,126,2206700,40
55282.074588249,2209100,26,2206700,40
55282.074588249,2209100,10,2206700,40
55282.074588249,2209200,10,2206700,40
55282.075423289,2209200,25,2206700,40
55282.075931424,2209200,35,2206700,40
55282.077804203,2209200,25,2206700,40
55282.077804203,2209200,10,2206700,40
55282.077804203,2209300,100,2206700,40
55282.077804203,2209300,35,2206700,40
55282.078027827,2209300,135,2206700,40
55282.078330086,2209300,135,2206900,100
55282.078634835,2209300,135,2206900,104
55282.078909231,2209300,145,2206900,104
55282.079051372,2209300,110,2206900,104
55282.079051372,2209300,45,2206900,104
55282.07928036,2209300,45,2206900,132
55282.079339669,2209300,59,2206900,132
55282.079540404,2209300,24,2206900,132
55282.079540404,2209300,14,2206900,132
55282.079540404,2209400,200,2206900,132
55282.079872159,2209400,100,2206900,132
55282.081174625,2209400,109,2206900,132
55282.081310637,2209400,123,2206900,132
55282.211453307,2209400,23,2206900,132
55282.211453307,2209400,14,2206900,132
55282.211453307,2209600,200,2206900,132
55282.212581437,2209600,213,2206900,132
55282.21303884,2209600,222,2206900,132
55282.269801872,2208800,14,2206900,132
55282.269897671,2208800,114,2206900,132
55282.269899012,2208800,100,2206900,132
55282.269899012,2208800,14,2206900,132
55282.269910676,2208800,114,2206900,132
55282.269923502,2208800,100,2206900,132
55282.269923502,2208800,14,2206900,132
55282.270007493,2209600,222,2206900,132
55282.270107138,2208800,6,2206900,132
55282.270201055,2209600,222,2206900,132
55282.270613923,2208900,6,2206900,132
55282.270704268,2209600,222,2206900,132
55282.270852916,2209500,13,2206900,132
55282.271235885,2209000,6,2206900,132
55282.27299021,2209100,6,2206900,132
55282.27299021,2209400,100,2206900,132
55282.27299021,2209400,12,2206900,132
55282.273208959,2209400,112,2206900,132
55282.274292956,2209400,125,2206900,132
55282.274822684,2209400,113,2206900,132
55282.274822684,2209400,55,2206900,132
55282.32683574,2209400,55,2207400,900
55282.327413623,2209400,55,2207400,931
55282.337737316,2209400,55,2207400,31
55282.704890135,2209400,55,2207500,100
55282.705421186,2209400,55,2207500,131
55282.772342815,2209400,13,2207500,131
55283.380751973,2209400,19,2207500,131
55283.902648742,2209400,33,2207500,131
55284.239339457,2209400,33,2207900,100
55284.240089485,2209400,20,2207900,100
55284.240167818,2209400,20,2207900,131
55284.609745027,2209400,20,2207900,131
55284.639151619,2209400,20,2207900,131
55284.639151619,2209400,20,2207900,31
55284.639403636,2209400,20,2207900,131
55284.640839095,2209400,20,2207900,100
55284.640839095,2209400,20,2207600,100
55284.640839095,2209400,20,2207600,100
55284.641071898,2209400,20,2207900,31
55284.642410462,2209400,20,2207800,100
55284.652677937,2209400,20,2207700,28
55284.710034956,2209400,20,2207600,28
55284.710105543,2209400,34,2207600,28
55284.724798362,2209400,34,2207300,130
55284.724798362,2209400,34,2207300,130
55284.752254395,2209400,34,2207300,156
55285.285928061,2209400,34,2207400,300
55285.286559446,2209400,34,2207400,326
55285.568631309,2209400,34,2207400,326
55285.568631309,2209400,34,2207400,289
55285.570853378,2209400,34,2207400,26
55287.338519854,2208700,10,2207400,26
55287.33907955,2208700,16,2207400,26
55288.207373457,2208700,6,2207400,26
55288.207460405,2208600,10,2207400,26
55288.20770682,2208700,106,2207400,26
55288.207801593,2208600,10,2207400,26
55288.207971966,2208600,10,2207300,156
55288.20803519,2208700,106,2207300,156
55288.211270306,2208700,106,2207300,126
55288.214875388,2208600,6,2207300,126
55288.590363171,2208600,6,2207300,26
55288.590363171,2208600,6,2207000,130
55288.59230651,2208600,6,2207000,153
55289.635436284,2208500,100,2207000,153
55289.635726798,2208500,106,2207000,153
55290.039158102,2208500,106,2207000,123
55290.065360128,2208500,106,2207000,62
55290.066228982,2208500,106,2207000,23
55290.066228982,2208500,106,2206800,100
55290.066228982,2208500,106,2206800,62
55292.403053629,2208500,106,2206700,37
55292.403314574,2208500,106,2206700,137
55296.339522368,2208500,106,2206700,121
55296.339522368,2208500,106,2206700,100
55296.339522368,2208500,106,2206700,97
55296.342051528,2208500,106,2206500,173
55296.342064298,2208500,106,2206600,20
55296.69136812,2208500,206,2206600,20
55297.024458798,2208500,224,2206600,20
55297.404064132,2208500,324,2206600,20
55299.026483282,2207800,100,2206600,20
55300.10263382,2207800,106,2206600,20
55301.289052671,2207800,206,2206600,20
55302.283683831,2207700,100,2206600,20
55306.950570682,2207600,100,2206600,20
55306.951091356,2207600,100,2206400,100
55309.005255082,2207600,106,2206400,100
55309.354823072,2207600,6,2206400,100
55309.439852128,2207500,100,2206400,100
55309.439944672,2207500,200,2206400,100
55310.585436632,2207500,206,2206400,100
55311.807928203,2207500,106,2206400,100
55311.808017473,2207500,6,2206400,100
55316.285913641,2207500,6,2206400,100
55316.288341267,2207500,6,2206400,120
55316.296176373,2207600,106,2206400,120
55316.302674041,2207600,106,2206400,120
55316.303821475,2207600,6,2206400,120
55316.307105256,2207700,106,2206400,120
55316.308661432,2207700,206,2206400,120
55316.326925806,2207700,200,2206400,120
55316.342630153,2207700,200,2206400,120
55316.387448217,2207700,200,2206400,120
55316.387457971,2207700,200,2206400,120
55316.408458949,2207700,200,2206400,129
55316.45711414,2207700,200,2206400,229
55316.951098891,2207700,200,2206400,229
55316.951098891,2207700,200,2206400,229
55316.951098891,2207700,163,2206400,229
55317.200004639,2207700,63,2206400,229
55320.254850959,2207800,106,2206400,229
55320.25493242,2207800,6,2206400,229
55320.25493242,2208500,218,2206400,229
55320.255437783,2208500,218,2206400,233
55320.255589002,2208500,224,2206400,233
55320.255757561,2208500,124,2206400,233
55320.256350598,2208500,124,2206500,100
55320.256439818,2208500,124,2206500,200
55320.256462163,2208500,124,2206500,300
55320.256471312,2208500,124,2206500,400
55320.256604628,2208500,124,2206500,404
55320.257173948,2208400,100,2206500,404
55320.25734123,2208400,100,2206500,433
55320.257448425,2208400,106,2206500,433
55320.257527033,2208400,106,2206500,452
55320.260868678,2208400,6,2206500,452
55320.359466601,2208400,6,2206500,352
55321.830735878,2208400,6,2206500,452
55322.726804518,2208400,6,2206500,461
55323.793218821,2208500,106,2206500,461
55323.79473513,2208500,106,2206800,16
55323.794827179,2208500,106,2206800,116
55323.795093468,2208500,106,2206800,216
55323.797318263,2208500,106,2206800,235
55324.370620142,2208500,106,2206800,135
55325.299343341,2208500,106,2207700,100
55325.299448275,2208500,106,2207700,200
55325.299587649,2208500,106,2207700,300
55325.299801519,2208500,100,2207700,300
55326.418104329,2208500,100,2207700,200
55326.423842512,2208500,100,2207700,100
55330.593762871,2208500,100,2207300,10
55330.593862835,2208500,100,2207200,219
55330.593949376,2208500,100,2207200,229
55330.594060495,2208500,100,2207200,219
55330.59416619,2208500,100,2207200,319
55330.59508996,2208500,106,2207200,319
55330.59593663,2208500,106,2207200,255
55330.606593673,2208500,106,2207200,236
55331.040969778,2207700,100,2207200,236
55331.041067936,2207700,200,2207200,236
55331.041167447,2207700,200,2207200,136
55331.071041216,2207700,200,2207200,100
55331.095982871,2207700,200,2207100,19
